NQUEST,GIUDINT1,GIUDINT5,GIUDINT2,GIUDINT3,GIUDINT4
272064,4,2,4,3,4
273006,4,3,1,3,3
273015,2,2,3,4,4
273030,5,1,4,4,5
273035,5,1,4,4,5
273038,5,1,4,4,5
273049,4,2,4,4,5
273052,5,2,2,3,3
273069,4,2,2,3,4
273084,5,1,5,4,5
274001,2,2,3,2,3
274005,3,3,3,3,3
274007,4,3,3,3,3
274009,4,2,3,3,4
274011,3,3,3,3,4
274025,4,2,4,3,4
274029,3,3,3,3,4
274034,4,3,4,3,3
274036,4,3,3,3,4
274037,3,3,3,3,3
274039,4,2,4,3,4
274053,3,3,3,3,4
274075,2,4,2,3,2
274076,4,3,3,3,4
274087,3,3,3,3,4
276003,4,2,4,3,4
276005,3,3,4,4,4
276006,3,3,4,4,4
276007,2,3,4,4,4
276008,5,1,5,4,5
276010,2,3,4,4,4
276017,3,3,1,3,3
276018,2,2,4,4,4
276020,2,3,2,3,3
276022,2,2,4,4,5
276024,4,3,3,3,4
276028,4,2,4,4,4
276030,4,3,4,4,4
276032,4,3,4,4,4
276041,5,1,5,4,5
276042,4,3,4,4,4
276053,4,2,4,4,4
276055,2,3,2,3,2
276069,4,2,4,4,4
276070,3,3,4,4,4
276071,3,3,3,3,4
276074,3,3,4,3,4
276082,5,1,4,4,5
276083,4,2,4,4,4
276086,2,3,3,3,4
276090,2,3,3,4,4
277005,3,4,2,2,3
277024,3,3,3,2,3
277026,3,3,3,2,3
277038,4,3,3,3,3
277044,3,3,3,2,3
277074,3,3,3,2,4
277077,3,3,3,2,3
277079,3,3,3,2,3
277082,3,3,4,3,4
278003,5,1,5,4,5
278004,3,3,1,3,3
278006,5,1,5,4,5
278010,5,1,5,4,5
278011,5,1,5,4,5
278023,5,1,5,4,5
278034,4,2,5,4,5
278038,5,1,5,4,5
278045,5,1,5,4,5
278051,5,1,5,4,5
278053,4,2,4,4,5
278055,5,1,5,4,5
278060,5,1,5,4,5
278068,4,2,5,4,5
278073,5,1,5,4,5
278076,5,1,5,4,5
278088,5,1,5,4,5
279001,4,2,2,3,5
279002,2,3,2,3,3
279006,4,2,3,3,3
279008,2,2,2,3,3
279015,4,2,3,3,3
279019,4,1,2,3,5
279024,2,2,3,3,3
279037,2,2,1,3,4
279049,3,2,3,3,4
279054,2,3,3,3,3
279057,2,1,2,3,3
279071,2,4,2,3,3
279078,3,2,2,3,3
279080,2,2,1,3,4
279081,1,3,1,1,3
279083,1,3,1,2,2
279084,1,3,1,2,3
279086,2,3,2,2,4
280011,2,3,3,2,5
280015,4,2,3,3,4
280021,4,1,4,3,4
280025,4,2,3,3,3
280029,4,1,4,3,4
280030,4,1,3,2,3
280034,3,2,3,2,4
280035,5,1,4,3,4
280037,5,1,5,4,5
280043,4,2,3,3,4
280068,3,2,3,3,5
280075,4,2,3,2,4
280077,3,3,3,2,4
280084,4,1,4,2,5
281008,2,3,1,3,4
282004,4,2,4,3,4
282015,4,2,4,3,4
282022,3,3,3,3,3
282026,4,2,4,3,4
282048,4,2,4,4,5
282052,1,4,1,3,2
282054,3,3,2,3,4
282073,4,2,4,4,4
282074,4,2,3,3,4
282081,4,2,4,4,5
282083,4,2,3,3,4
282084,4,2,4,3,4
282087,3,3,3,3,4
282089,4,3,3,3,4
283008,3,3,3,3,3
283009,3,3,3,3,4
283011,4,1,4,4,5
283016,5,1,4,3,5
283020,4,1,3,2,3
283023,4,1,5,4,5
283025,3,3,4,2,4
283031,5,1,5,4,5
283035,4,1,4,3,4
283039,4,1,4,4,5
283040,5,1,4,3,5
283046,4,3,3,2,3
283048,5,1,4,4,5
283050,5,3,4,2,3
283053,3,3,1,3,3
283058,4,1,4,3,5
283060,5,1,4,3,5
283074,4,1,4,3,5
283075,4,1,4,3,4
283080,4,1,4,3,4
283082,4,1,4,4,5
283086,4,1,4,4,5
284009,4,2,4,4,5
284014,4,2,4,3,4
284015,3,3,3,3,4
284016,4,1,3,4,5
284019,1,4,1,2,1
284022,3,3,3,3,4
284025,2,3,3,3,3
284026,5,1,4,4,5
284035,3,3,4,3,4
284048,2,3,1,1,1
284055,4,2,3,3,4
284066,3,3,3,3,4
284072,2,3,3,3,3
284075,3,3,3,3,4
284078,4,2,4,3,4
284082,3,3,3,3,3
284086,3,3,3,3,4
284087,4,2,4,3,4
285003,3,3,4,4,5
285004,4,2,4,4,5
285008,3,3,4,4,5
285009,3,3,3,3,4
285011,4,2,4,4,5
285013,4,2,4,4,5
285015,4,1,4,4,5
285016,5,1,5,4,5
285017,3,3,3,3,4
285032,3,3,4,4,5
285054,5,1,5,4,5
285058,2,3,3,3,3
285061,4,2,5,4,5
285065,2,4,1,3,3
285085,5,1,5,4,5
286008,5,1,5,4,5
286011,3,2,3,2,4
286013,3,2,4,3,4
286023,5,1,4,4,5
286025,5,1,4,3,5
286036,4,1,4,4,4
286038,4,1,4,3,4
286039,5,1,4,3,5
286044,3,2,4,3,4
286050,4,2,3,3,4
286060,4,1,4,4,4
286062,5,1,4,3,5
286073,4,2,4,4,5
286076,5,1,4,4,5
286078,5,1,4,3,4
286084,2,3,3,2,4
286089,5,1,4,3,5
287019,1,5,1,3,2
287033,5,5,1,3,2
287057,4,1,4,4,4
287059,4,2,4,4,4
287069,5,1,5,4,5
288001,1,3,1,3,1
288002,3,3,4,4,4
288010,1,5,1,2,1
288011,4,2,4,3,4
288015,4,2,4,3,5
288018,4,2,4,3,4
288019,4,1,4,4,5
288023,4,2,4,4,5
288024,3,1,4,3,5
288027,5,1,4,3,4
288028,4,2,4,3,5
288029,4,2,4,3,4
288031,4,2,4,3,4
288033,4,2,4,4,5
288049,3,2,2,2,2
288051,1,3,1,2,1
288052,4,2,4,3,4
288053,4,2,4,3,4
288055,4,2,4,3,5
288057,4,2,4,3,4
288058,2,4,1,2,2
288062,2,4,2,3,4
288069,4,2,4,3,4
288070,4,3,4,2,4
288074,4,2,4,3,4
288078,4,2,4,3,5
288083,1,2,1,3,2
288088,5,1,4,4,5
288090,3,3,4,3,4
289002,5,1,5,4,3
289004,4,2,3,2,3
289005,2,3,3,3,3
289007,2,3,3,3,3
289011,2,4,3,3,3
289019,1,2,1,3,3
289021,3,1,2,2,3
289028,2,2,3,2,2
289029,4,2,3,3,5
289030,2,2,2,3,3
289032,5,1,4,3,5
289038,3,2,3,4,5
289041,3,3,2,4,5
289057,4,2,3,3,5
289059,4,2,3,3,3
289063,5,2,3,2,3
289073,3,3,3,2,4
289075,5,1,5,3,3
289076,2,2,2,2,4
289077,4,2,3,3,4
289082,4,2,3,3,4
289084,3,3,3,3,3
289085,2,2,3,2,3
289089,2,4,1,3,4
290001,4,2,4,4,4
290008,2,3,2,3,4
290016,2,4,1,2,2
290017,2,3,3,4,4
290039,4,3,4,4,4
290075,2,3,3,3,4
291008,5,1,5,4,5
292002,4,2,4,4,4
292003,1,4,2,3,2
292005,4,2,2,2,4
292008,4,3,2,2,3
292014,4,2,3,3,4
292015,3,3,3,3,4
292016,2,3,2,2,3
292017,4,2,3,3,3
292020,4,2,3,3,4
292021,4,2,5,3,4
292023,3,2,3,3,4
292025,2,3,1,3,2
292030,2,4,1,3,2
292035,1,2,2,3,3
292041,1,2,1,3,2
292047,4,2,4,3,4
292052,5,2,3,3,5
292058,2,2,2,3,2
292074,5,2,4,3,4
292086,3,2,3,3,2
292089,3,1,2,3,4
293010,3,2,3,3,4
293016,2,3,1,3,4
293026,3,2,2,4,4
293031,2,3,1,3,4
293032,2,2,2,3,4
293058,3,2,3,3,4
293066,1,3,2,3,3
293075,1,1,3,4,5
293078,5,1,3,4,5
293090,1,4,1,3,3
293093,2,4,1,3,3
293110,3,2,4,3,4
293121,2,3,1,2,2
293145,2,2,3,3,3
293146,3,2,3,3,4
293155,1,3,1,4,4
293157,2,3,2,2,3
293162,3,2,1,4,4
293174,3,3,2,3,3
293178,1,3,1,3,4
293188,2,2,3,3,3
293197,4,1,3,3,4
293207,4,2,2,3,4
293212,2,2,2,3,2
293213,2,2,2,3,3
293214,1,3,1,4,4
293237,3,3,1,3,1
293238,2,3,2,3,3
293241,4,1,4,3,5
293247,1,4,1,4,3
293250,4,2,3,4,5
293264,2,3,2,3,3
293265,4,1,2,4,4
293273,5,1,3,4,5
293285,4,3,2,2,4
293292,2,2,2,4,3
293304,1,5,1,3,2
293318,4,2,2,3,5
293332,5,1,5,4,5
293333,2,5,1,2,1
293334,4,2,4,4,5
293335,5,1,3,3,5
293337,4,1,2,3,3
293340,1,4,1,3,3
293345,2,2,2,2,3
293360,2,2,1,2,2
293364,1,3,1,3,4
293385,2,2,1,2,3
293387,3,3,1,3,4
293389,4,4,4,3,5
293395,5,1,3,4,5
293402,3,2,2,4,4
293413,5,1,3,4,5
293414,3,2,1,3,3
293425,1,5,1,3,1
293432,4,2,3,4,5
293434,2,2,2,3,3
293435,5,1,4,4,5
293438,2,3,2,3,3
293445,3,2,1,4,5
293459,1,3,1,4,5
293469,1,4,1,3,2
293474,3,2,3,3,3
293475,2,2,2,3,3
293477,4,2,2,3,4
293511,5,1,3,4,5
293527,2,2,2,3,4
293533,2,3,2,3,5
293539,1,5,1,3,3
293542,4,2,2,3,3
293548,1,3,1,2,3
293549,2,3,1,3,3
293554,2,3,1,2,1
293555,3,3,2,3,5
293562,2,2,2,3,4
293570,5,1,5,4,5
293579,5,1,4,4,4
293592,4,3,3,4,3
293595,2,1,4,4,5
293602,4,1,2,4,5
293609,2,2,1,4,5
293621,3,1,3,4,5
293632,1,4,1,4,3
293640,3,2,3,3,4
293650,4,2,4,3,4
293655,3,2,4,3,4
293656,5,1,3,4,5
293662,5,1,4,4,5
293668,1,5,1,3,4
293670,1,3,3,3,4
293689,2,3,4,3,4
293690,2,2,2,4,5
293714,2,2,2,3,4
293715,2,2,1,3,3
293718,2,3,3,3,3
293726,3,3,2,4,4
294001,4,2,4,4,4
294002,4,2,4,4,4
294012,4,2,4,4,4
294014,4,2,4,4,4
294020,2,3,2,3,3
294021,4,2,4,4,4
294023,3,2,3,4,4
294033,4,2,4,3,3
294038,4,2,4,4,5
294039,4,2,4,4,5
294047,4,2,4,4,4
294051,4,2,4,4,4
294053,4,2,4,4,4
294054,4,2,4,4,4
294057,4,2,4,4,4
294061,4,2,4,4,5
294071,4,2,4,4,4
294073,4,2,4,3,4
294079,4,2,4,4,4
294084,4,2,4,4,4
294088,4,2,4,4,4
295004,3,3,3,3,4
295005,1,4,1,3,3
295016,2,3,2,1,3
295017,3,3,2,4,5
295018,3,3,3,2,4
295020,3,3,3,3,5
295026,3,2,3,3,4
295027,4,2,3,3,4
295030,4,1,3,3,5
295032,3,3,2,3,3
295033,3,2,3,3,4
295034,3,3,3,2,4
295040,3,2,3,2,3
295041,2,4,2,3,5
295043,3,3,3,3,4
295046,3,3,3,3,5
295049,3,2,3,3,4
295051,3,2,3,3,4
295052,3,2,3,3,4
295055,2,3,2,3,4
295061,4,3,3,2,4
295062,3,3,3,3,4
295075,3,2,3,3,4
295082,2,3,2,3,4
296042,3,4,2,3,3
296043,5,3,3,2,5
296046,5,1,5,4,5
296047,5,1,4,3,5
296048,5,1,5,4,5
296057,5,3,2,3,5
296062,5,2,4,3,5
296065,5,1,5,4,5
296067,4,3,4,3,5
297002,5,1,4,3,4
297007,3,2,2,3,4
297020,4,2,4,3,4
297048,3,2,2,2,4
298001,4,2,4,3,4
298002,4,2,4,3,4
298004,4,2,4,4,5
298005,2,2,4,4,5
298006,4,2,3,3,4
298007,3,3,4,3,4
298010,4,2,4,3,5
298011,4,3,4,3,4
298084,4,2,4,3,4
299005,4,2,3,4,4
299010,2,3,2,3,5
299032,5,1,4,4,5
299055,5,2,5,4,5
299059,5,2,4,3,5
300003,4,3,3,4,5
300005,4,2,2,2,4
300007,4,3,3,3,4
300073,4,3,3,3,5
302001,3,2,4,3,4
302003,4,3,4,3,4
302005,4,3,5,3,4
302007,3,2,4,3,4
302008,4,2,4,4,4
302021,3,2,2,3,3
302022,3,2,4,3,4
302023,4,2,4,2,4
302024,4,2,4,4,4
302028,3,3,3,2,3
302029,4,3,4,4,4
302044,4,2,4,3,4
302054,5,2,5,4,4
302071,4,2,4,4,5
303005,4,1,3,3,4
303006,3,3,3,2,4
303012,4,3,2,2,4
303014,4,1,3,3,4
303017,3,2,3,3,4
303020,5,1,4,4,5
303027,5,1,5,4,5
303029,4,2,3,3,4
303034,4,3,2,3,5
303036,4,2,3,4,4
303041,4,2,3,3,4
303046,2,2,3,4,5
303057,4,2,3,3,4
303060,4,1,4,3,4
303074,5,1,5,4,5
303079,4,1,4,4,4
303082,5,1,5,4,5
303090,5,1,2,2,5
304017,2,2,2,2,2
304027,2,2,2,3,3
304030,2,2,3,3,3
304034,2,3,1,3,3
304048,4,2,3,3,4
304053,2,3,3,3,3
304057,2,2,3,3,3
304058,2,2,3,3,2
304067,2,2,3,3,3
304081,3,2,3,3,3
305001,4,3,2,3,4
305007,4,2,3,3,4
305009,3,3,3,3,3
305013,2,2,3,4,4
305015,2,2,1,3,3
305018,2,3,2,3,3
305019,4,2,3,3,4
305028,4,1,4,4,4
305040,3,2,2,3,4
305041,1,3,1,2,2
305042,4,2,3,3,4
305044,2,3,2,3,4
305046,2,3,2,3,2
305052,3,3,1,3,3
305055,4,3,2,2,3
305066,4,2,3,4,4
305082,4,2,4,4,4
305087,2,4,1,2,3
306001,2,2,1,3,4
306004,2,3,3,3,4
306005,1,2,1,2,4
306007,1,3,1,3,2
306008,4,2,4,4,4
306010,3,2,3,3,4
306057,5,1,4,4,5
306072,1,2,1,2,2
306074,3,2,2,2,2
307001,5,3,3,2,4
307003,4,1,4,3,5
307004,4,3,3,3,4
307010,3,1,3,4,5
307020,2,3,1,3,3
307023,5,1,4,3,5
307026,4,3,2,2,5
307035,2,3,2,4,4
307058,2,3,2,2,4
307061,2,4,3,2,5
308022,4,2,4,4,4
308049,4,2,4,3,4
308054,4,1,4,4,4
308071,4,2,4,4,4
309003,3,3,3,4,5
309017,2,3,2,3,4
309020,4,2,3,4,4
309023,3,2,1,4,5
309024,3,2,3,3,4
309025,4,1,4,4,5
309026,3,3,2,4,5
309027,5,1,4,4,5
309028,4,1,3,4,5
309054,2,3,3,3,2
309065,4,1,3,3,5
309066,3,1,3,3,4
309077,4,2,4,4,5
309079,3,2,4,3,5
309080,4,2,3,3,5
309081,3,2,3,3,4
309083,3,4,3,2,3
309084,2,3,2,3,4
309087,3,3,2,3,4
309088,4,1,3,2,4
310001,2,4,4,4,5
310002,3,3,4,4,4
310005,3,3,4,4,5
310007,4,3,4,3,4
310009,3,3,4,4,5
310013,4,3,2,2,3
310040,2,4,2,3,3
310047,3,3,4,4,5
310051,3,3,3,3,3
310066,4,3,2,1,3
310070,4,3,4,3,4
310077,4,3,3,3,4
311002,2,3,2,3,4
311003,3,2,3,3,3
311008,3,3,4,3,4
311010,5,1,4,3,4
311012,4,2,4,3,4
311013,3,2,4,3,2
311019,3,2,4,3,4
311023,4,2,4,4,5
311032,3,1,4,3,4
311040,3,3,4,3,3
311046,4,2,5,4,5
311069,3,2,4,3,4
311072,3,2,4,3,4
311080,4,2,5,4,3
311089,4,3,4,4,5
312003,2,1,4,3,3
312004,2,2,2,4,5
312005,2,3,1,3,2
312006,3,1,4,2,4
312010,2,3,1,4,2
312035,4,2,3,4,2
312053,5,1,4,4,5
312064,3,3,1,2,2
312074,2,3,3,4,3
313002,2,3,2,2,3
313006,5,2,5,4,5
313060,2,3,1,2,2
314001,3,3,3,2,3
314009,3,3,3,3,3
314010,3,3,3,3,3
314019,5,5,5,4,5
314023,3,3,3,3,3
314024,4,3,3,3,4
314034,4,4,3,2,3
314036,3,2,3,3,3
314060,4,3,3,3,4
314071,5,5,5,4,5
314072,5,5,5,4,5
314084,5,5,5,4,5
314086,3,3,3,3,3
315002,3,2,4,4,5
315090,5,1,4,3,4
316003,4,2,4,3,3
316004,5,1,5,4,5
316079,5,1,4,3,5
317001,4,2,4,3,4
317002,2,3,2,3,2
317004,4,2,4,3,4
317008,3,2,3,3,4
317011,4,2,4,3,4
317013,2,3,3,3,3
317038,2,2,3,3,4
317066,3,3,3,3,3
317072,4,2,4,3,4
317080,4,1,4,3,4
318017,5,4,2,1,3
318020,5,1,5,3,5
318021,5,2,5,3,5
318024,5,1,4,3,5
318026,5,3,3,3,4
318067,5,1,5,4,5
318077,5,1,5,4,5
319016,2,3,3,3,4
319019,2,3,4,4,4
319020,3,4,3,4,4
319022,5,2,3,4,4
319023,4,3,4,4,5
319028,4,3,2,4,4
319029,1,3,1,3,2
319037,2,3,1,4,3
319052,2,3,2,4,3
319054,4,3,2,4,4
319055,3,3,1,2,2
319060,3,3,1,2,3
319064,4,3,2,3,4
319076,2,3,3,4,4
319078,3,3,2,3,3
320005,5,1,4,4,4
320009,4,2,4,3,4
320011,3,2,3,2,3
320012,4,2,4,3,4
320014,2,2,3,3,3
320015,3,3,3,2,3
320019,2,3,3,2,3
320020,3,3,2,3,4
320022,4,1,3,3,4
320025,2,3,2,2,2
320026,4,2,3,2,3
320027,3,2,2,2,3
320028,1,4,2,2,2
320029,3,2,3,2,4
320031,3,3,3,3,3
320043,2,3,2,3,3
320044,2,3,3,2,2
320053,2,3,3,2,3
320054,4,1,4,3,4
320055,4,2,3,3,4
320058,2,3,2,2,2
320064,2,3,1,2,2
320076,4,2,3,3,4
320079,4,1,4,3,4
320084,3,2,3,2,4
321006,2,3,2,2,3
321007,4,3,2,3,3
321008,2,3,2,2,3
321009,3,2,3,3,4
321015,2,3,2,3,4
321022,2,3,2,2,4
321053,4,2,3,3,4
321062,3,3,4,3,4
321067,3,3,2,2,4
322005,4,3,4,3,4
322018,3,4,3,3,3
322026,4,3,4,3,4
322028,4,3,3,3,4
322037,4,3,4,3,4
322040,3,3,3,3,4
322042,4,3,4,3,4
322044,1,4,2,2,2
322045,4,3,4,3,4
322058,3,3,3,3,4
322059,3,3,3,3,4
322063,4,3,4,3,5
322070,4,3,4,4,5
322071,3,3,3,2,4
322089,3,3,4,3,4
323005,3,3,3,2,4
323018,3,2,4,3,4
323023,4,3,3,2,3
323025,4,3,4,3,4
323041,3,3,3,3,3
323046,3,3,4,3,4
323051,3,3,4,2,3
323055,4,3,3,3,4
323059,3,3,3,3,3
323068,3,3,4,3,4
323069,4,3,3,3,3
323071,3,2,3,3,3
323074,3,3,3,3,3
323075,3,3,4,3,4
323077,3,3,4,3,4
323079,3,2,4,2,4
324097,5,1,3,3,4
324136,5,1,3,4,5
324151,4,2,3,3,4
324157,2,3,3,3,2
324243,4,2,4,4,5
324244,4,1,3,3,3
324258,5,1,5,4,5
324294,4,3,3,4,4
324306,5,1,4,4,5
324320,5,1,5,4,5
324326,4,2,3,4,5
324330,5,1,5,4,5
324336,5,1,4,4,5
324343,5,1,4,4,5
324358,3,3,2,3,4
324362,3,3,3,3,3
324363,4,3,3,3,2
324364,3,3,3,3,4
324393,3,3,3,3,3
324408,5,1,5,4,5
324410,5,1,5,4,5
324413,4,2,3,3,4
324424,5,1,3,4,5
324429,4,2,2,3,4
324434,4,2,3,3,4
324447,3,3,3,3,4
324451,2,2,2,2,3
324454,5,1,5,4,5
324459,5,1,5,4,5
324462,5,1,5,4,5
324465,4,2,3,3,4
324470,2,4,1,3,2
324472,5,1,4,4,5
324480,4,2,4,4,5
324482,5,1,5,4,5
324492,5,1,5,4,5
324499,2,2,2,3,4
324543,4,2,4,4,5
324561,5,1,3,3,4
324570,5,1,5,4,5
324586,4,3,4,4,5
324591,3,2,3,4,4
324605,2,2,2,3,4
324610,5,1,5,4,5
324616,4,2,4,4,5
324619,5,1,5,4,5
324633,4,2,4,4,4
324634,4,2,2,3,2
324639,3,1,4,3,4
324710,5,1,5,4,5
324712,5,3,4,4,4
324714,5,1,5,4,5
324746,5,1,4,4,5
324753,3,3,3,4,4
324759,3,2,2,4,3
324771,5,1,5,4,5
325001,4,2,4,4,4
325002,4,2,4,4,5
325003,3,3,3,3,3
325004,4,2,4,3,4
325006,4,2,4,4,4
325008,4,2,4,4,4
325009,4,2,4,4,5
325013,3,3,3,4,4
325018,4,2,4,3,3
325032,4,2,4,4,4
325051,4,2,4,4,4
325066,4,2,4,4,4
325075,4,2,4,3,4
325076,5,1,4,4,5
325078,4,2,4,3,4
325087,4,2,4,4,5
325089,4,2,4,4,4
326017,3,3,3,3,4
326018,2,4,2,2,3
326027,3,3,4,3,4
326034,4,3,4,3,4
326040,4,3,4,3,4
326041,3,3,4,3,4
326044,3,3,4,3,4
326050,4,2,4,3,4
326063,4,3,4,2,4
326073,4,3,4,4,5
326077,2,4,2,2,3
326084,4,3,3,3,4
326087,3,3,4,3,4
326088,4,3,3,3,4
327016,4,2,4,4,4
327027,3,3,3,3,3
327061,4,3,3,3,3
328003,3,2,4,3,5
328009,2,3,3,3,4
328011,2,3,2,3,2
328015,3,2,3,3,4
328017,2,3,3,3,3
328018,2,3,3,4,4
328019,2,3,2,3,3
328020,2,4,2,3,3
328021,1,4,2,3,3
328023,2,3,3,3,4
328027,3,2,3,3,4
328039,3,2,4,3,5
328042,1,5,1,2,2
328043,3,3,4,3,5
328044,3,2,3,3,4
328048,1,4,2,3,3
328049,1,4,1,2,2
328051,3,2,3,3,4
328062,3,2,4,3,5
328068,2,3,2,3,3
328071,3,2,3,3,4
328073,2,3,2,3,4
328075,1,4,1,2,2
328083,1,4,2,3,2
328084,3,2,3,2,4
329001,5,1,3,3,5
329002,4,2,3,3,5
329004,2,3,2,3,5
329008,3,3,3,3,5
329009,3,3,2,2,4
329010,4,3,2,2,5
329015,4,3,3,3,4
329016,4,3,3,3,5
329034,4,3,3,2,5
329039,4,3,3,3,4
330001,5,1,5,4,5
330006,5,1,4,4,5
330014,5,1,5,4,5
330016,5,1,5,4,5
330019,5,1,5,4,5
330024,5,1,4,4,5
330031,5,1,5,4,5
330034,5,1,5,4,5
330036,5,1,4,4,5
330040,5,1,4,4,5
330041,5,1,5,4,5
330043,5,1,5,4,5
330046,5,1,3,4,5
330049,5,1,3,3,4
330055,5,1,4,4,5
330057,5,1,5,4,5
330067,5,1,5,4,5
330068,5,1,5,4,5
330073,5,1,5,4,5
330075,5,1,5,4,5
330077,5,1,5,4,5
330078,5,1,5,4,5
330082,5,1,5,4,5
331001,5,1,5,4,5
331025,5,1,4,3,4
331026,5,1,5,4,5
331037,5,1,5,4,5
331039,3,2,4,3,4
331046,3,3,3,4,5
331049,5,3,4,3,3
331062,4,2,3,3,4
331065,3,3,3,3,4
331070,4,2,4,3,4
331074,4,3,4,3,4
331075,3,2,4,4,5
331078,5,1,5,4,5
331090,4,3,4,4,5
332006,4,1,4,2,4
332015,4,2,3,3,4
332018,4,2,3,3,4
332021,2,3,2,3,3
332036,3,2,3,3,4
332038,4,2,3,3,4
332042,3,3,2,2,4
332059,3,2,3,2,4
332061,4,2,3,2,4
332063,4,2,5,3,5
332070,4,1,4,4,5
332074,3,3,3,3,4
332080,4,2,3,3,4
332084,4,1,4,4,4
332090,4,2,3,3,4
333001,4,2,4,4,4
333007,4,2,4,4,4
333009,4,2,4,4,4
333011,4,2,4,4,4
333012,3,2,4,4,4
333013,4,2,4,3,4
333014,4,2,4,4,4
333017,4,2,4,4,4
333021,4,2,5,4,5
333026,4,2,4,4,4
333028,4,2,4,4,4
333035,4,2,4,4,5
333037,4,2,4,4,4
333039,4,2,4,4,4
333057,5,2,4,3,4
333062,5,1,4,4,4
333071,4,2,4,4,4
333075,4,2,5,4,5
333081,4,2,3,3,3
334001,3,3,4,3,4
334005,3,3,4,4,4
334006,4,3,3,3,4
334007,2,3,3,4,4
334011,4,3,2,4,3
334012,4,3,3,4,4
334026,1,4,1,2,2
334027,3,3,3,2,3
334040,3,3,3,3,3
334047,3,3,3,3,4
334083,3,3,3,3,4
334090,2,3,2,3,4
335004,2,4,2,3,3
335011,3,2,3,4,4
335019,4,3,3,3,4
335021,4,2,3,4,4
335025,4,3,4,4,4
335026,4,2,3,4,4
335028,4,1,3,3,4
335045,4,2,4,4,4
335046,4,2,3,3,4
335047,5,2,4,4,4
335048,5,1,4,4,4
335049,5,1,4,4,4
335052,2,3,1,2,3
335066,5,1,4,4,4
335074,4,2,3,3,4
335076,4,4,2,3,2
335078,2,4,2,2,4
335079,3,3,3,4,4
335086,2,5,2,1,2
335087,2,3,3,4,4
336001,3,2,3,3,4
336004,4,3,4,3,4
336014,2,2,3,3,4
336017,3,3,3,2,3
336024,4,1,4,4,4
336027,3,2,3,2,3
336030,5,1,4,4,4
336033,3,1,3,3,4
336043,2,3,3,3,3
336044,3,3,3,3,4
336046,2,2,3,3,4
336048,2,2,2,3,4
336050,5,1,5,4,5
336053,2,2,3,3,4
336058,4,1,2,2,2
336062,5,1,5,4,5
336063,4,2,4,3,4
336066,4,2,4,4,5
336068,4,2,4,3,4
336073,4,2,3,3,4
336078,2,2,2,3,3
336087,5,1,5,4,5
337007,3,3,3,3,4
337008,1,4,3,2,2
337015,4,3,4,3,4
337019,3,3,5,3,5
337031,4,2,4,3,4
337032,4,2,4,4,4
337037,4,2,4,4,4
337041,3,2,3,2,3
337046,3,4,3,3,4
337051,3,4,3,2,2
337054,4,2,5,4,5
337070,4,2,4,3,4
337071,2,4,1,4,2
337072,3,3,3,3,3
337075,4,2,4,3,4
337076,4,1,4,3,4
337077,4,2,4,3,4
337080,3,3,3,3,3
337085,3,3,3,2,3
337087,4,2,4,3,4
337089,4,2,4,3,4
338005,4,2,4,3,4
338009,3,4,4,3,4
338011,4,2,4,3,4
338013,4,2,4,3,4
338016,2,3,1,2,2
338021,3,2,3,3,4
338030,5,2,5,4,5
338032,3,2,4,3,4
338039,3,3,3,3,4
338042,3,3,5,3,5
338043,4,2,4,3,4
338045,4,2,4,3,4
338046,3,2,2,3,4
338048,3,3,2,3,3
338050,4,2,4,3,4
338053,4,2,4,3,4
338056,4,2,4,3,4
338058,4,2,4,3,4
338063,3,3,3,3,4
338066,4,2,4,3,4
338072,5,2,4,3,5
338074,4,2,4,3,4
338077,5,2,4,3,5
338080,4,2,4,3,4
338086,2,3,2,3,2
338087,4,2,4,3,5
338092,3,2,4,3,4
339001,4,2,2,3,4
339003,4,3,2,2,4
339008,2,3,2,3,5
339009,2,4,1,3,3
339020,4,3,2,4,4
339026,3,3,3,4,4
339036,4,3,3,3,4
339039,4,3,3,3,3
339040,4,4,3,3,5
339051,5,2,3,4,5
339054,2,3,2,3,5
339057,3,3,2,3,4
339058,4,2,2,2,3
339063,2,3,2,3,4
339064,4,3,3,3,4
339065,4,2,3,3,4
339067,3,3,2,4,4
339068,4,2,4,4,4
339069,4,2,4,4,4
339070,4,2,4,4,4
339072,3,4,1,2,3
339086,3,4,3,3,4
339089,1,4,2,3,3
339090,3,3,2,3,4
340002,2,3,3,2,4
340004,4,1,2,3,4
340006,2,3,1,3,4
340014,5,1,4,3,4
340020,3,2,3,3,4
340024,1,3,1,3,4
340039,1,3,2,2,4
340068,1,4,1,3,4
341001,5,1,5,4,5
341005,4,2,5,4,5
341009,4,2,5,4,5
341010,5,1,5,4,5
341014,5,1,4,3,4
341017,4,1,5,4,5
341022,5,1,5,4,5
341032,5,1,5,4,5
341039,5,1,5,4,5
341043,5,1,5,4,5
341046,5,1,5,4,5
341052,5,1,5,4,5
341054,5,1,5,3,5
341073,5,1,5,4,5
341077,5,1,5,4,5
341080,5,1,5,4,5
341087,5,1,5,4,5
341088,5,1,5,4,5
342001,1,5,2,3,2
342003,2,3,3,2,3
342005,4,3,3,2,5
342009,3,3,4,4,4
342010,3,3,4,4,4
342016,2,4,1,2,1
342047,3,3,3,3,4
342049,3,3,4,3,4
342059,3,3,3,4,4
343003,4,2,3,3,4
343004,4,2,3,3,4
343010,4,2,4,3,4
343017,5,1,4,3,4
343021,4,2,3,3,4
